filename,filesize,transcript
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0003.wav,53994,you have not been long in the colony mister meekin
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0004.wav,45486,if you please said meekin gravely
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0005.wav,46272,pray help yourself to wine
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0006.wav,74457,have you many visitors captain burgess very few
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0007.wav,58928,i was quartered with him at sarah island
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0008.wav,41579,so he's a friend of yours eh
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0009.wav,57668,i had the pleasure of meeting him in society
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0010.wav,68987,he is just married you know is he said burgess
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0011.wav,67928,the devil he is i heard something about it too
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0012.wav,113377,yes one oughtn't to leave the colony without seeing it says burgess it's worth seeing
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0013.wav,114551,in fact the ringleader john rex gave me his confession and i sent it to the bishop
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0014.wav,45469,a great rascal put in north
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0015.wav,73376,well now said meekin with asperity i don't agree with you
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0016.wav,206233,he seems to me to be truly penitent for his offences a misguided but not a hypocritical man if my knowledge of human nature goes for anything i hope he is said north
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0017.wav,139118,there's no fear of him said burgess cheerily if he grows uproarious we'll soon give him a touch of the cat
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0018.wav,142855,i suppose severity is necessary returned meekin though to my ears a flogging sounds a little distasteful
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0019.wav,57097,i have these attacks at times
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0020.wav,245586,the reverend meekin eyed his clerical brother with horror the reverend meekin was not accustomed to clergymen who wore black neckties smoked clay pipes chewed tobacco and drank neat brandy out of tumblers
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0021.wav,137067,so they went on to the verandah and looked down upon the lights of the prison and listened to the sea lapping the shore
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0022.wav,290304,by and by a short figure smoking a cheroot came up out of the dark and proved to be doctor macklewain who had been prevented from attending the dinner by reason of an accident to a constable at norfolk bay which had claimed his professional attention
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0023.wav,48586,dead said doctor macklewain
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0024.wav,45383,delighted to see you mister meekin
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0025.wav,66978,but macklewain was tired and wanted to get home
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0026.wav,53392,our roads lie together doctor
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0027.wav,216637,before the two clergymen had got half way down the steep path that led from the commandant's house to the flat on which the cottages of the doctor and chaplain were built macklewain rejoined them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0028.wav,67399,another flogging to morrow said he grumblingly
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0029.wav,45086,whom is he going to flog now
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0030.wav,68654,you don't mean to say he's going to flog kirkland
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0031.wav,174379,perhaps you'll have the goodness to allow me to be the best judge of that returned macklewain drawing up his little body to its least insignificant stature
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0032.wav,93126,mister meekin expressed some alarm but doctor macklewain re assured him
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0033.wav,81933,we can't do anything without evidence complain
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0034.wav,89654,i shall find my portmanteau in my room you said yes yes
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0035.wav,63220,he sleeps at the back and north hurried off
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0036.wav,141874,an impulsive gentleman said meekin to macklewain as the sound of mister north's footsteps died away in the distance
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0037.wav,57103,macklewain shook his head seriously
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0038.wav,62886,he has the strangest fits at times
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0039.wav,111687,unless it's a cancer in the stomach i don't know what it can be cancer in the stomach
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0040.wav,59954,doctor we all have our crosses have we not
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0041.wav,55285,how delightful the grass smells
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0042.wav,60814,good night sir i hope you will be comfortable
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0043.wav,71741,i'll teach my prisoners to attempt suicide
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0044.wav,47628,that's macklewain's business
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0045.wav,57152,then don't you interfere with me sir
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0046.wav,41612,i've given my orders sir
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0047.wav,134782,then captain burgess cried north his pale face flushing i tell you the boy's blood will be on your head
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0048.wav,96108,i am a minister of god sir and i forbid you to commit this crime
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0049.wav,61321,damn your impertinence sir burst out burgess
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0050.wav,64339,you're a dismissed officer of the government sir
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0051.wav,69438,this of course was mere bravado on the part of the commandant
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0052.wav,153824,north knew well that he would never dare to attempt any such act of violence but the insult stung him like the cut of a whip
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0053.wav,169993,show mister north out he said and go down to the barracks and tell troke that kirkland is to have a hundred lashes to morrow
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0054.wav,65161,i'll show you who's master here my good sir
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0055.wav,46573,this is murderous
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0056.wav,90915,the government may go to and you too roared burgess get out
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0057.wav,54223,they shall not flog that boy he said
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0058.wav,43212,i'll report this to the government
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0059.wav,85871,i wish i hadn't taken that brandy he said fool that i am
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0060.wav,75604,oh god give me strength aid me help me
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0061.wav,47724,o lord look down upon me
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0062.wav,80459,he mixed a teaspoonful of this in a pannikin of water and drank it
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0063.wav,40990,it relieved him for a while
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0064.wav,134603,it was as though he had reached the crisis of a disease which had been for days gathering force
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0065.wav,85582,i must have a teaspoonful he said to allay the craving
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0066.wav,140846,twice he paused on the way to the sitting room and twice was he driven on by a power stronger than his will
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0067.wav,57064,he smelt the nutty aroma of the spirit
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0068.wav,271314,that at all times debasing at this particular time it was infamous that a vice unworthy of any man was doubly sinful in a man of education and a minister of god in vain
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/3752-4944-0069.wav,192259,in the midst of his arguments he found himself at the cupboard with the bottle at his lips in an attitude that was at once ludicrous and horrible
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1988-24833-0000.wav,56741,the two stray kittens gradually make themselves at home
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1988-24833-0001.wav,129191,somehow or other cat has taught them that he's in charge here and he just chases them for fun now and again when he's not busy sleeping
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1988-24833-0002.wav,71087,she doesn't pick them up but just having them in the room sure doesn't give her asthma
